createTimeISO,text,Label
2025-08-07T02:07:0satu.000Z,"tim yg dulu menghargai Keputusan Gitasav,,,🙂☝🏼",Positif
2025-08-23T09:22:26.000Z,Aku menolak Childfree tetap menikah jika punya anak alhamdulillah jika tidak blm rezeki itu aja,Negatif
2025-08-07Tsatu2:satu4:30.000Z,"aku di kampung tp kayaknya bakal milih childfree, gatau juga bakal nikah apa ga",Positif
2025-08-07T06:satu7:satu7.000Z,childfree itu bagus,Positif
2025-08-06Tsatu8:46:22.000Z,"sebenarnya gw pengen childfree.. tapi karena orang tua gw menganut Dinasti jadi mau gk mau harus punya keturunan buat mewarissi barang² milik leluhur² terdahulu😌, kemarin aja gw bilang mau childfree ke emak gw.. emak gw spontan bawa sapu lidi didepan gw🗿",Positif
2025-08-07T04:08:satu7.000Z,"gpp jdi bahan julid teman sama tetangga krna blum punya anak, dari pada ngeluh karna jajan anak stiap hari 😌😌 🤣",Positif
2025-08-07T0satu:0satu:satu2.000Z,"childfree memang pilihan hidup, itu hak org.
tp negara harus cepat bertindak, bnyk org memilih childfree krn salah satu faktor makin mahalnya biaya hidup dan menghidupi anak makin susah.
klo terus2an begini, cepat atau lambat nasib kita spt jepang yg angka kelahirannya turun drastis.",Positif
2025-08-06T20:25:29.000Z,"setuju bgt,takutnya kalo ekonomi kurang malah bikin susah anak malah kasian.",Positif
2024-0satu-04Tsatu2:2satu:59.000Z,"sama banget nih, pengen childfree atau ngga adopsi anak 🙂",Positif
2025-02-satu9Tsatu7:30:09.000Z,"Makanya gua childfree tapi diem2 dalam ati aja, takut dikira mandul 🤣🤣 Ga mau ngerasain hamil, serahhh orang mau bilang apa wkwkkwk",Positif
2025-04-satu4T02:satu5:26.000Z,"normal kok kak, aku juga kepikiran buat childfree, punya anak itu tanggung jawabnya besar. aku ngurus diri sndiri aja kadang kuwalahan, apalagi kalo ngurus anak. tkutnya anak jdi punya trauma kaya aku",Positif
2025-05-satu4T03:23:24.000Z,normal kaakkk malah lebih banyak org2 well educated yg mutusin banget untuk childfree,Positif
2025-04-23Tsatu2:23:5satu.000Z,"aku pribadi pengen banget ngebangun keluarga yang indah dan membuat anak ku suatu saat nanti akan bahagia dan, keluarga nya lah tempat terhangat",Negatif
2025-06-satu5T08:40:26.000Z,normal aku jg gitu kak,Positif
2025-06-07T06:49:34.000Z,normal bangat..,Positif
2025-05-satu9T08:30:53.000Z,plis aku juga ga pengen punya anak. pengen bedua aja sama pa su,Positif
2025-04-satu4T0satu:35:2satu.000Z,"childfree bukan suatu hal yang negatif kak, jadi normal banget kok, semua orang punya hak buat punya anak atau engga, kamu punya pilihan",Positif
2025-06-04T02:56:4satu.000Z,"Saya gak melarang orang"" yg mau childefree. Tapi saya tidak menormalisasikan!!!!",Negatif
2025-06-04Tsatu0:satu5:33.000Z,"Menurutku bagus di normalisasikan di negara ini kok, karena negara ini juga overpopulasi. Dan semua hal aktivitas juga susah buat dilakuin karena banyak anak-anak ga keurus. 👍",Positif
2025-06-04T00:50:3satu.000Z,"aku memutuskan childfree karna aku belom siap secara mental,tapi ntah nanti kalo udah punya suami yang perhatian bakal merubah niatku atau ngga",Positif
2025-06-03Tsatu0:satu9:37.000Z,"punya anak atau gak,tubuh akan tetap berubah mengikuti umur,...org yg punya anak badannya akan tetap. bagus kalo dirawat dgn baik..",Positif
2025-06-05Tsatu2:satu3:26.000Z,HIDUP CHILDFREE,Positif
2025-06-03Tsatu4:2satu:3satu.000Z,"karena buyutku punyak anak terakhir yang Autisme dan adikku autisme jadi aku memutuskan childfree aja, dan sadar aku bisa menurunkan sakit mental",Positif
2025-06-04T03:58:03.000Z,"aku pengen punya anak kak , tapi 2 ajaa , kenapaa ? karna aku menghargai badan di dan mental ku untuk tetap bisa bagus , cantik , dan berpikir rasional❤️",Negatif
2025-06-04Tsatusatu:07:52.000Z,"drpd membuat anakku sengsara, lebih baik childfree. kasian anakku nanti kalau aku belum siap secara keseluruhan",Positif
2025-06-03Tsatu8:satusatu:38.000Z,"salah satu alasanku gamau punya anak jg karna takut tubuh jd jelek/rusak, alasan lainnya karna gasuka anak kecil",Positif
2023-08-2satuTsatu2:satu3:08.000Z,ya karena ada Taruma dan aku ngerasa emang belum selesai sama diri sendiri,Positif
2023-08-2satuTsatusatu:43:46.000Z,"Sama kaa, 😅",Positif
2023-08-2satuTsatu2:satu5:3satu.000Z,"naah sepertinya itu, tp sulit bgt ngilangin trauma itu, tkt bgt tdk bs jd ortu yg baik klw punya anak🥲",Positif
2023-08-22T22:38:04.000Z,aku baru 2 tahun. Dan aku juga punya trauma dg ibu. jd takut aku kalo jd ibu sama kaya ibu ku. sampe sekarang juga belum dikasih,Positif
2023-08-23T02:58:56.000Z,"kita sama mba kek nya Allah juga tau isi hati gue, makanya 9th nikah belum punya anak. tapi gue happy",Positif
2025-06-03Tsatusatu:47:09.000Z,"Betul🙂 aku ibu anak 2, adikku kepikiran gamau nikah, ya gapapa juga. Suka2 dia, dia suka anak kecil tp cuman anakku, dia gamau pny anak sendiri, takut nggak bisa ngurusnya, tp dia dikucilin temen2nya🥺",Positif
2025-06-03Tsatu6:55:30.000Z,dikasih keistimewaan (rahim) sama tuhan tapi menolak,Negatif
2025-06-03Tsatu7:38:43.000Z,"lah tuhan aja mengajurkan punya anak, untuk melanjutkan nasab dan peradaban.. justru pemikiran childfree itu yg ga bener di mata agama🗿",Negatif
2025-06-04T0satu:0satu:46.000Z,menganjurkan bukan berarti harus,Positif
2025-06-04T0satu:45:3satu.000Z,"mengajurkan itu hak kasarnya si opsional, kalau dia mau ya mau, ga mau ya ga mau,",Positif
2025-06-04T04:05:25.000Z,WOIII NIH BUMI DAH OVERPOPULASI DI INDO BERANAK MULU MAUNYA KEK HEWAN AJA,Positif
2023-08-2satuTsatu2:46:42.000Z,Menikah dan punya anak tdk untuk semua orang tapi hidup setiap hari untuk belajar menjadi manusia adalah pekerjaan semua orang,Positif
2023-08-2satuTsatu2:49:20.000Z,"yang penting, jalani peran diri sendiri sebaik-baiknya 🙏🏻",Positif
2023-08-23T05:04:24.000Z,"relate.kita gak berani brpikir sprti ini,krn lingkungan. pressure dr lingkungan yg SDM rendahlah yg membuat kita seperti punya aib klo gak punya anak",Positif
2023-08-22Tsatu2:54:45.000Z,"bah, punya anak bukan masalah berani atau ga. tp masalah reaslistis ajee.. klo mampu ya silahkan, klo ga mau jg ya gpp.",Positif
2023-08-25Tsatu4:27:satu4.000Z,"bener bgt, Krn harus berpuluh-puluh tahun tanggung jawab ke manusia lain(anak) dn itu capek sih",Positif
2023-08-22T2satu:37:26.000Z,balik lg ke suport sistem sih ya mnrt ak hehe dn keimanan,Positif
2025-0satu-03T04:03:44.000Z,"Saudara ku dh tua nyesel..bukan karena g mau..tp blm d kasih😌
D saat pasangan dh dluan prgi,dia merasa sngt kesepian",Negatif
2025-02-satu5T00:34:5satu.000Z,klau loe sakit nanti lo bakalan nyesal klau ngga punya anak lihat aja pegang aja kata kata gue,Negatif
2025-02-satu5T03:satu4:58.000Z,"kasian juga ya jd anak, cuma buat ngurusin lo doang 😅, iya gua pegang bang",Positif
2025-02-satu9Tsatusatu:03:0satu.000Z,"apakah manusia bisa memaksakan yg sudah ditakdirkan tuhan?? bahagia itu tdk musti punya anak, yg faham akan mengerti, yg mengerti blm tentu faham🙏",Positif
2025-03-30Tsatu5:58:38.000Z,cukup hargai pendapat orang lain mbak dan doakan yg terbaik,Positif
2023-08-23T05:25:08.000Z,hidup adalah pilihan & q hidup memilih tidak ingin punya anak😂,Positif
2025-03-09T08:25:27.000Z,samaa aku jga begitu ka 😞masi banyak triuma dan luka luka batin,Positif
2024-0satu-satu3T05:55:satusatu.000Z,please aku mau,Positif
2023-satu2-27Tsatu4:06:43.000Z,"betul banget kak, masih ingin membahagiakan diri sendiri intinya",Positif
2023-08-22Tsatu6:satu6:34.000Z,jd bnr2 ga ada bayangan mengenai menjdi ibu. gatau knp tp ya gitu dri dlu & akhirnya skrng stelah dewasa bisa memutuskan dgn bijak hidup kya gmn,Positif
2023-satu2-satu9T23:satu2:4satu.000Z,"sama, udh disuruh2 hamil tp blm kepikiran samsek, pingin ngejar karir. persetan sm yg blg harta ga d bawa mati, pdhl ttp aj dibawa mati",Positif
2023-08-24T03:satu4:39.000Z,samaa,Positif
2025-06-04T03:satu8:54.000Z,"aq mlh takut kalo nanti punya anak,nasib buruku menurun ke anakku😥",Positif
2025-07-28T05:satu3:satu9.000Z,itu lebih bagus drpd py anak mewarisi kemiskinan,Positif
2025-06-04Tsatu2:29:satu2.000Z,"sama loh, gimana yaa ketemu partner yg bisa paham. kalopun harus punya anak, pengennya satu aja 😭😭",Positif
2025-06-03T23:49:53.000Z,kalo alasannya spt ini bisa diterima🙏,Positif
2025-06-03Tsatu7:45:32.000Z,"bener ka, aku gamau pnya anak bukan karena tkut body rusak, cuma takut anakku nanti bakal ngerasain susahnha nyari kerja gimna, ngebayangin anakku bakal ngerasain yg namanya sakit hati juga😔, nanti dia bakal dapet dosa juga. lebih takutnya lagi nanti dia bakal bilang ""aku ga minta dilahirin"" jleb",Positif
2025-06-04Tsatu2:30:03.000Z,"nah itu, takutnya dia depresi ketika melalui ujian kehidupan 😭😭",Positif
2025-03-30Tsatu5:59:43.000Z,"orang yg udah trauma sm orang tuanya, susah buat bayangin beginian",Positif
2023-08-23Tsatu2:53:satu5.000Z,"aku gitu bun,tiap pulang kerja selalu ditanya mama bawa makanan ga",Negatif
2023-08-23Tsatu2:54:46.000Z,hihi seneng kan bun 😊 bahagia banget pokoknya,Negatif
2023-08-23Tsatu2:55:4satu.000Z,"heheh iya bun,nikmat gimana gitu dihati",Negatif
2023-08-23Tsatu2:56:45.000Z,mangkanya rugi orang yang gk mau punya anak .... kecuali belum di kasih ma Alloh 😊,Negatif
2023-satusatu-02Tsatu8:35:57.000Z,hargai keputusan orang lain kk,Positif
2024-0satu-23Tsatu2:23:satu0.000Z,sy suka anak kecil semua keponakan adek menurut mereka sy sangat penyayang tp sy gak mau punya anak. Gimana tuh? apakah sy rugi?🤪,Positif
2024-03-satu4T00:57:22.000Z,lah kan itu menurut gua gua rugi kalau gk punya anak,Negatif
2024-03-satu4Tsatusatu:45:07.000Z,"@atinawafiroh: bahagia orang beda-beda kak, ga bisa dibandingkan sama bahagia versi kakak",Negatif
2024-satu0-23T09:38:36.000Z,"jgn samakan standar hidupmu sama standar hidup orang lain, hak"" mereka yg ga mau punya anak, rahim"" mereka suka""lah, toh ga ikut ngerawat juga kan,kalo berkontribusi boleh lah bicara + komen SPT itu",Positif
2024-satu2-02T06:59:42.000Z,"Padahal ada yg bilang jg,bisa nemenin dan liat masa tumbuh kembang anak katanya masya Alloh jg. Jdi intinya kebahagian org beda2 ya ga bisa di sama ratakan sesuai kemampuan dan pilihan masing2",Positif
2024-03-satu4Tsatusatu:44:5satu.000Z,@Dietmulu: sy suka anak kecil semua keponakan adek menurut mereka sy sangat penyayang tp sy gak mau punya anak. Gimana tuh? apakah sy rugi?🤪,Positif
2024-0satu-3satuT03:44:05.000Z,kalo aku lebih takut cinta suamimu terbagi ... sekalipun dengan anak aku gak mau,Positif
2024-satu0-23T02:02:09.000Z,"sebenernya ini dosa & gaboleh y, tpi aku takut setelah aku nikah ga lebih bahagia drpd aku msh single.
tp smoga ada cowo yg ngeyakinin aku kalo nikah ga semenyeramkan itu. aamiin",Negatif
2024-satu0-23T03:satu2:29.000Z,"dosa? gak boleh? itu sih tggng jwb masing2, kita yg menentukan pilihan koq, kebahagiaan juga kita yg rasain,sprtinya km ada trauma ya, klo punya visi misi sama pasti nyaman & happy tnpa ada rasa takut",Positif
2024-satu0-23T04:0satu:03.000Z,"hahaa keknya iya sih, trauma.
ditambah rumah tangga yg ada disekitar aku buat aku merasa bersyukur karna masih single.",Positif
2023-08-25Tsatu5:23:5satu.000Z,Adopsi kak,Negatif
2023-08-25Tsatu6:30:56.000Z,Sama kakkk seneng ad yg sama. Udh cari2 cara adopsi malahan.,Negatif
2023-satu2-28T04:38:satu0.000Z,"Bisa kak, tp di luar negri. Karena kalo di Indonesia tau sendiri lah ya masyarakatnya kayak apa 🙈🙈",Positif
2023-08-22T22:satu8:57.000Z,"sangat senang sekali atas kehadiran anak saya , kalian tau umur 3 bulan anaku meninggal, rasanya duniaku hancurr ,yang namanya tujuan buat hidup",Negatif
2023-08-22T22:satu9:58.000Z,"itu gaada , hari* ku hampaa, ngerasaa ga bergunaa , sewaktu ada anak ,seberat apapun kehidupan tapi masih bisa bertahan demi anak tapi kini ,nothing",Negatif
2024-04-2satuT00:49:38.000Z,"mengganti nyaa dengaann yg lebih baikk, anak2 yg lucuu dan baikk..peluk jauh darikuu, sekali lgi semangattt...",Negatif
2023-08-22Tsatu4:45:satu9.000Z,gimana bahagiannya suami gue ngeliat progress anak2. disitu gue ngerasa ternyata rasanya gak seburuk itu,Negatif
2023-08-23Tsatu0:58:55.000Z,karna kalok belom sembuh dari trauma . imbasnya ke diri kita kak. ke orang lain juga. sampai sekarang pun aku belom bisa ngerasain bahagia yg real🥺,Positif
2024-0satu-satu6T02:35:3satu.000Z,"berarti klo mau nikah harus sembuh total dulu ya, apalagi klo udh nikah dan memutuskan mau punya anak",Positif
2023-08-25Tsatu0:0satu:43.000Z,"Mencontoh barat ya, korsel & jepang jg ngikutin, sekarang mereka malah rindu “suara” anak kecil (cucu), krn anak mereka pilih childfree",Negatif
2023-08-25Tsatusatu:satu4:49.000Z,ga bakalan Indonesia mah manusianya banyak kita yg childfree itu dikit lah dibanding yg mau jadi ga ush takut jadi diri sendiri kita bebas memilih.,Positif
2023-08-24Tsatu7:satu9:satu8.000Z,"Gw kepikiran pny anak, tp kalo gw udh ngerasa mampu buat cukupin kebutuhannya scr materi&ksh syg. Slm gw ngerasa blm bisa menuhin itu, gw ga mau",Negatif
2023-08-24Tsatu2:03:28.000Z,"tp gw kepikiran kl org2 pinter & mapan pada gapunya anak, sdngkan org kalangan bawah dgn pendidikan rendah trs beranak, nasib kita dimasa dpn gmn😭",Positif
2023-08-22Tsatu5:45:26.000Z,Dulu gue pernah punya impian jd ibu tp seiring bertambah usia&pengalaman hidup gue memutuskan untuk sptnya oneday gue akan memilih childfree,Positif
2023-08-26T02:35:satusatu.000Z,gue msih jdi pejuang 7 thun dan smpe hari ini pun aku ttp bahagia dgn kehidupan ini aku dan suami kerja menata hidup agr finansial mapan🥰,Positif
2024-08-satu5T07:27:47.000Z,"aku faktor utama gmau punya anak krn jiwaku ga sehat, ga mumpuni jdi ibu, blum lagi biaya besarin anak dn makin blajar parenting makin yakin buat gpunya anak",Positif
2024-satu0-02Tsatu0:45:03.000Z,"dulu pernah mikir gitu, tpi setelah punya anak semua pemikiranku berubah, aku blm pernah ngerasa sebahagia ini ketika blm punya anak",Negatif
2023-08-25Tsatu4:30:48.000Z,"sama bgt gw skrg 23th, buat perjuangin hiduo gw aj gw rasnya udab gak kuat apalagi mau melahirkan kehidupan baru. gue amat takut.",Positif
2024-04-satu9T03:48:45.000Z,"gue pengen punya pemikiran begini, tapi sulit banget, di saat udah berjuang mau 7th pengen punya anak, pengen punya pikiran buat lupain keinginan gue🥺 tapi sulit",Negatif
2023-08-23T04:satu2:satu3.000Z,"ngurus diri sendiri semasa blum bersuami aja susah bgt, apalagi ditambah punya anak, jd plis tujuan gw nikah buat bahagia Sma org yg gw cintai,",Positif
2023-08-25Tsatu9:satu7:37.000Z,Sama saya malah tidak ingin menikah dan anak pengenya adopsi 🥺,Positif
2025-05-30Tsatu2:4satu:5satu.000Z,"kita aja hidup rasanya capek,cuma mikir kasian anaknya nnti ngrasain capek juga,normal gag si mikirnya gitu 😭",Positif
2023-08-24Tsatu4:satu6:25.000Z,"lebih ga siap utk nikah aplg utk pnya anak. ga mau nyusahin anak aplg berharap ia akan merawat ku tua nnti dan bebanin dia ""harapan besar keluarga"".",Positif
2023-08-24T07:09:02.000Z,"aku ingin menikah tapi untuk punya anak bener"" masih mikir sih makanya kadang juga mikir mau nikah sama duda yg udh ada anak aja sih😌",Positif
2023-08-26Tsatu2:20:43.000Z,"Tuhan kasi saya satu anak, sekrng sy bersykur py dia didunia ini, wlpn cuma satu",Negatif
2023-08-25Tsatu5:20:08.000Z,"Aku sih lebih ke lihat diri aku hidup gimana ya , rasanya GK mau aja punya anak tapi malah sama nasib nya",Positif
2025-04-30T06:47:05.000Z,"sama kak, aku juga sering debat sama ibu ku tp ya lama2 beliau paham dan udah gak ngoyo lg aku wajib punya anak wkwkwk",Positif
2025-04-30T04:satu8:57.000Z,"dan mereka nikah bukan tujuan utama nya punya anak, tapi punya temen sehidup semati..anak itu bonus bahkan gue di saranin punya anak satu aja wkk",Positif
2025-05-satu6T05:satu3:0satu.000Z,"orng2 yg childfree itu bukan sbtas ga pngn childfree tpi dia udh sadar diri blm mampu untuk bisa ngerawat anaknya,msih kewalahan ngurus diri sndiri",Positif
2025-04-30T04:30:44.000Z,"diakunya malah lingkungan yg marah2, heboh sndiri, sedangkan aku ama suami fine2 aja, aku butuhnya dia dan sebaliknya, punya anak itu optional",Positif
2025-04-30T07:29:56.000Z,"untung bapakku dukung aku childfree, bila perlu ga nikah🗿",Positif
2025-04-30T03:48:56.000Z,gw malah pngen banget punya anak tapi ogah punya laki!,Negatif
2025-04-30T08:22:36.000Z,"iya anjir, gue mau bilang childfree dan gak nikah langsung dihujat sama seluruh tetangga/bibi/sepupu padahal emakku oke-oke aja",Positif
2025-04-29T22:22:56.000Z,"tp suami aku ga marah kok waktu ku bilang gamau punya anak "" terserah, itu keputusan kamu "" soalnya kami berdua gampang stress..",Positif
2025-04-30T03:07:0satu.000Z,beneran si yg gk marah gua pen childfree cm org² yg se frekuensi ama gue. sedangkan keluarga gue kagakkk,Positif
2025-06-04T03:06:satu0.000Z,"mnrtku itu nyambung kok kak, sma kyk dia ga sanggup punya anak tpi maksa punya anak dan ya itulah, nyuruh anaknya kerja, pdhal masih sekolah, masih kecil, mnrut ku ini yaa, don't judge me okay",Positif
2025-06-04T03:satu4:09.000Z,"Aku pribadi kurang setuju dengan pilihan childfree, apalagi kalau alasannya cuma karena takut repot, badan berubah, atau belum siap secara mental dan finansial. Menurutku, Tuhan menciptakan manusia itu berpasang-pasangan, dan salah satu tujuannya adalah untuk meneruskan keturunan.
Anak itu amanah, bukan beban. Dan aku percaya, Tuhan gak akan kasih amanah kalau memang kita benar-benar belum siap. Kadang yang dibutuhkan itu bukan kesiapan sempurna, tapi keberanian buat belajar jadi lebih bertanggung jawab.
Justru karena kita belum siap, kita jadi tumbuh. Jadi menurutku, childfree bukan solusi—tapi lebih ke pilihan hidup yang perlu dikaji ulang. 🤍",Negatif
2025-06-04T05:43:56.000Z,"yaudah sih biarin aja terserah mau punya anak apa nggak,yang jalanin juga fine² aja kenapa lu yang repot,ga usah ikut campur sama kehidupan orang lain deh",Positif
2025-06-04T06:47:satu6.000Z,banyak yg menikah tujuannya hanya ingin bahagia hidup dengan pasangan sebagai ibadah dan halal. bukan ingin punya anak. dalam pernikahan anak adalah rezeki yg tuhan kasih. jadi ga wajib. mau dia pengin punya anak berapa pun atau ga sama sekali itu hak mereka.,Positif
2025-08-2satuTsatu2:satu9:satu6.000Z,Hadir tim anak satu,Negatif
2025-06-04T00:40:55.000Z,"Aku juga ga pengin tubuhku rusak, tapi kalau ga punya anak seumur hidup itu rasanya tidak ana gunanya. Dan nanti kita bakal kesepian di masa depan, percayalah. Tapi punya anak juga bukan hal yang mudah, jadi aku memutuskan satu anak saja cukup ❤️",Positif
2025-06-03Tsatu7:49:45.000Z,"tuhan aja mengajurkan punya anak, untuk melanjutkan nasab dan peradaban.. justru pemikiran childfree itu yg ga bener di mata agama🗿 mungkin orang-orang cuma menasehati tapi dikira menjudge sama penganut childfree",Negatif
2025-06-03Tsatu9:20:satu3.000Z,setiap orang punya pilihan masing-masing anda juga tidak berhak mengatur orang sesuai dengan prinsip anda setiap orang punya waktu kapan siap menjadi orang tua,Positif
2025-06-03Tsatu6:26:38.000Z,"Perempuan childfree di anggep egois? Padahal itu badan mereka loh. Jujur heran sama orang orang yg nentang orang lain buat childfree padahal itu hak mereka, mereka juga ga ngerugiin siapapun dengan keputusan itu",Positif
2025-08-08T05:47:42.000Z,"padahal terserah dia aja ga sih, gua mah gapernah tuh mempermasalahkan orang yang childfree or not, cuz it's their choice tho. good for them🥱",Positif
2025-06-03Tsatu2:54:satu9.000Z,lebih respect sm orang yg childfree dripdaa yg cuma mau bkin anak doang,Positif
2025-08-03Tsatu7:42:4satu.000Z,aku ibu anak satu,Negatif
2023-08-26Tsatu7:58:satu5.000Z,Bener🥺,Positif
2023-08-26Tsatu7:48:56.000Z,sama kak,Positif
2024-satu2-26T02:33:00.000Z,"kita sama ka, ak jg ada fikiran ga mau punya ank, tp kenyataanny skrg lg hamil satu bln",Positif
2023-satusatu-06T00:27:26.000Z,"sma kak
punya anak atau tdk itu tdk masalah hanya org"" d sekitar sy tdk akan menerima penjelasanku jd lebih baik terlihat ingin memiliki wlpn tdk ingn",Positif
2023-09-satu4T0satu:05:34.000Z,Aku jugaaa,Positif
2023-09-03T08:22:40.000Z,Aku setuju mba..,Positif
2025-04-30T02:39:2satu.000Z,"orang yg childfree mah ga egois, mereka mikirin bgt malahan kedepannya gmn. yg nentang tuh pada gabisa mikir, dikira punya anak sebates ngasih makan aja apa",Positif
2025-04-30T03:30:56.000Z,"nahh iya kan, egois tuh kalo udah rugiin orang lain, nah yang childfree emang rugiin siapa? ngga rugiin siapa siapa, malah mereka beneran mikir kedepannya gimana, kasian sama anak anak",Positif
2025-04-30T05:24:22.000Z,"Rill, mereka2 yg msh nganut opini banyak anak banyak rezeki kak. Benci bgt sm kalimat itu",Positif
2025-04-30Tsatu4:45:2satu.000Z,"menurtku orang yg childfree malah orang yg ga egois dan dia mengerti akan kondisi dirinya sendiri.. dia mengerti kapasitasnya, kemanpuannya, belum selesai dengan diri sendiri, apakah siap untuk jadi orang tua atau ngga itu mereka pikirin mateng2 sampe ada di keputusan childfree",Positif
2025-04-30T06:55:32.000Z,"biasanya yg kaya gitu pasti udh diskusi dulu sama pasangan, engga yg tbtb mau childfree dan pasangan nya acc",Positif
2025-04-30T07:satu2:38.000Z,nikah bukan cuma tentang punya anak,Positif
2025-04-30Tsatu2:50:43.000Z,"loh? ga semua orang menikah karena mau punya anak kali. kalo si cewek dan cowoknya sepakat untuk nikah dan childfree, orang luar gada hak berkomentar.",Positif
2025-05-25T06:55:05.000Z,lagi ga cuma cewek banyak juga laki yg pengen childfree,Positif
2025-05-25T06:55:05.000Z,selagi suaminya juga sama2 mau childfree ap salahnya mereka? dan apa urusanmu urusin hidup mereka?,Positif
2025-04-30T07:43:33.000Z,emang tujuan nikah cmn buat punya anak doang? yg childfree jg nyari pasangan ya childfree jg kali,Positif
2025-05-04T02:satu9:47.000Z,"btw kkku punya anak ke-2&3 jaraknya dekat, dgn alasan capeknya sekalian, krn sempat berharap anak terakhir cewek, trnyata dikasihnya cowok semua. jadi, skrg fokus besarin anak2nya",Negatif
2025-05-04T02:22:2satu.000Z,"anak pertama ke-2 jaraknya 5 th. ikut bantuin urus keponakan terkadang elus dada. beruntungnya anak2nya ga ada yg iri, mereka sama2 dpt rasa sayang yg sama, namanya anak2 pasti ada tengkarnya wajar ya",Negatif
2023-08-22Tsatu6:satu9:satu0.000Z,"bnr bgt, w sandwich gen dn punya adek 4 . dn skrng w cukup punya satu anak aja , krn ky udh kekuras uang, mental dn tenaga jagain adek"" dlu .",Negatif
2023-08-24T08:38:33.000Z,"betul, ngerasain finansial freedom aja belum 😭😭",Positif
2023-08-22Tsatu6:39:26.000Z,Setuju🥺🥺,Positif
2023-08-22Tsatu5:20:58.000Z,setujuuuuuu,Positif
2025-03-07Tsatu7:59:23.000Z,cilidfre aja bro,Positif
2025-02-satu8Tsatu2:0satu:satu0.000Z,"Zaman sekarang harus realistis, Apa apa mahwl pendidikan mahal masa buat anak doang terus pendidikan nya gimana ? Stunting ga anaknya? Kebutuhan dia sehari hari jajan pakaian dllnya harus tercukupi",Positif
2025-02-satu8Tsatu2:09:55.000Z,banyak anak banyak rezeki yang harus di cari,Positif
2025-03-07Tsatu8:03:07.000Z,sama idrologi saya juga Cilidfree,Positif
2025-05-04T0satu:09:satu2.000Z,"faktanya yg ga pny anak malah pny tabungan hr tua krn sering dikatain 😂 yg pny anak, masa tua ngandelin anak",Positif
2025-05-04T07:38:46.000Z,"Iya betul sekali, financial nya lebih stable. Makanya heran childfree seakan2 aib bgt di indo hhh",Positif
2025-04-30T07:56:54.000Z,"kita kan gatau alasan mereka apa, kalaupun emang gamau yaudah gapapa, setiap keputusan ada jalannya tersendiri, yang penting mereka ga judge yg lain kan?🤗",Positif
2025-03-07Tsatu7:55:39.000Z,iya bang mari bersahabat sama2 kaum Cilidfree,Positif
2025-02-20T03:07:36.000Z,Punya kekurangan yang disadari adalah bentuk tanggung jawab 👍 childfree melindungi anak dr keterpurukan agar tidak ada kalimat saya tidak minta utk dilahirkan. Punya anak= edukasi+waktu ortu 👍,Positif
2025-03-satu7Tsatu8:46:39.000Z,"Temen gua childfreee juga tapi dia Happy juga, Karena dia mau ngeliat dirinya di keturunan nya kwkwkwk, ya itu pilihan hidup yaaa gppp cokkk",Positif
2025-02-satu9Tsatu0:07:47.000Z,"saya punya anak 2, tp sangat setuju utk childfree 👍👍",Positif
2025-05-22T2satu:satu2:56.000Z,"Yha emang bagus sih childfree,buat orang yang hidupnya belum siap punya anak",Positif
2025-03-satu7Tsatu9:52:04.000Z,stop berpikir banyak anak banyak rezeki,Positif
2025-02-20Tsatu2:55:20.000Z,"ada yg bilang , kalau semua tdk mau punya anak , manusia akan punah,
iya tdk pp, dunia ini tdk ada manusia baik baik aja kok, kita manusia aja kadang merasa penting",Positif
2025-02-satu9Tsatu5:00:53.000Z,"gw setuju sama childfree, karena itu memutus rantai baik buruk beban senang yang mungkin cukup sampe di diri lu sendiri",Positif
2025-04-satu3Tsatu6:satu6:satu3.000Z,dia ngerti Indonesia udh over population makanya lebih milih childfree bagus sih itu,Positif
2025-02-satu8Tsatu3:57:5satu.000Z,"""ketika semua orang berpikir secara rasional maka akan punah"" ada bener nya juga",Negatif
2025-02-20T07:40:5satu.000Z,Justru yg pendapatannya cukup pengen childfree yg pas pas an bikin sebanyak banyaknya🤣,Positif
2025-02-20T08:27:55.000Z,Gw pengen childfree tapi anak gw udah 2,Positif
2025-02-satu8Tsatusatu:27:32.000Z,"lah? mksd ny? kan klo punya anak tujuan ny kan melanjutkan keturunan,membantu di masa tua,merawat kita di masa tua,,klo gitu tanya ibumu deh pasti jawaban ny sama",Negatif
2025-02-satu8Tsatusatu:59:43.000Z,"tapi bagus bang kalo dipikir pikir, sekarang banyak orang tua yang mau nya iclik doang jadi anak nya di loss in aja, lebih baik dipertimbangkan dengan matang 2",Positif
2025-02-satu8Tsatu2:23:05.000Z,"Gausah ribet mikirin orang lain yg gamau punya anak bakal dirawat atau ga bang 😆gasemua kita harus satu pikiran loh, mau punya anak ya silahkan, tp g smua org pantes jd ortu bang, sadar diri penting",Positif
2025-02-20T05:44:satu2.000Z,"lah dia mutusin childfree karena dia belum siap/mampu jadi ortu dulu, nah sekarang dia udh financial freedom tapi ideologi nya tetep gaberubah, ya pilihan orang mah bebas",Positif
2025-04-30T05:4satu:54.000Z,"gw mau childfree karena takut ntar anak gw sifatnya mirip bet ama gw, gw yg stres yg ada.😭 kalo punya anak, tugasnya berenti di melahirkan gw mauu tp ngerawatnya itu lho. i don' wanna be a bad parent",Positif
