createTimeISO,text,Label
2025-06-03T17:21:3,jangan menikah,Positif
2025-06-03T17:34:34.0,"q jg childfree krn q sadar kapasitasku,,ada anak rewel aj rasanya aku pukul jika mks puny anak kasian kloq aniaya",Negatif
2025-06-03T10:48:0sat,setuju,Negatif
2025-06-03T20:08:51.0,setujuuuuuu,Negatif
2025-07-28T05:10:1,itu hak mereka,Negatif
2025-06-04T09:58:24.000Z,setujuuu,Negatif
2025-06-05T02:20:58.000Z,apa lg di jaman sekarang banyak kasus kejahatan seksual dari luar mau orang terdekat yang jadi pelaku,Negatif
2025-06-03T17:29:56.0,"baguslah.. jadi ga egois, memaksakan kehendak untuk childfree ke suaminya yg belum tentu setuju",Negatif
2025-06-04T01:51:s,"come on guys normalisasikan childfree, kalau kedua pihak after nikah mereka setuju yaudah knp nggak? stop bilang ""nanti kalau tua gak ada yg urus"" hellooooo yakin banget sampe tua?",Negatif
2025-06-03T23:55:21.0,"aku lebih mendukung wanita yg memilih childfree, konoha udah kebanyakan manusia woii..",Negatif
2025-06-04T10:25:1,"Dari pada gak mampu,miskin terus anaknya banyak pendidikan anaknya gk tercukupi",Negatif
2025-06-05T06:19:52.0,"tapi mending childfree drpda bnyk anak gak bisa urus, 🤣🤣🤣",Negatif
2025-06-04T10:48:04.0,aku juga memilih childfree..takut anak ga bisa kubesarkan dgn financial yg cukup. cuma ortu sama mertua ga tau kalau saya memilih jadi childfree.,Negatif
2025-06-04T05:16:42.0,"benerrr!!! yang egois tuh orang²yg udh punya anak tpi gk di peduliin, beda kalau orang²yg lebih memilih childfree itu pilihan seseorang",Negatif
2025-06-04T11:03:0,Sya bukan org yg childfree,Positif
2025-06-05T07:06:56.000Z,"Aku dukung childfree🙏🏻 krn punya anak itu tanggung jawabnya gede butuh materi dan juga kesiapan emosional, tp aku ga setuju kalo punya anak itu bikin badan kita ga bagus atau bla bla bla , krn aku ngalamin sendiri udah punya anak 2 badan masih kek abg , perut ga ada streetmark krn pas hamil aku pakein bio oil, emng sih awal2 punya anak agak stress tp skrg ketika anak beranjak besar kita udah santai kok",Negatif
2025-06-03T19:04:23.0,"lebih respect sama orang yang memilih childfree, daripada yang beranak, tapi kebutuhan dan kasih sayang untuk anaknya gak tercukupi 🙏",Negatif
2025-06-03T23:12:52.0,"gw aja nanti klo dah menikah, gw mau childfree dulu sampai finansial gw dan suami terpenuhi, lagian gw masih pengen nikmatin masa muda dulu ketimbang ngurus anak dulu 😭",Negatif
2025-06-03T23:47:14.0,"hak dia, tubuh tubuh dia.",Negatif
2025-06-03T18:13:2,"badan badan dia terserah dia, Krn perawatan itu ga murah",Negatif
2025-06-04T06:34:54.000Z,"memilih untuk no married dan childfree,males bgt nanggung beban mental dari kecil udah sakit mentalnya",Negatif
2025-06-04T09:34:53.000Z,"padahal itu hidup dia, kok mereka pada bawel dah?",Negatif
2025-06-04T13:00:58.0,gue yg mau childfree kok mereka yg merasa terancam coba😭😭 kan gue cuma gamau hamil dan punya anak bukan mau ngematiin mereka😭😭,Negatif
2025-06-03T10:15:5,"sama bgt, aku pun pgn bgt childfree, ga peduli sm omongan org, yg penting ini hidup² aku suka² aku🥰",Negatif
2025-06-04T03:47:51.0,aku juga pengen punya anak satu aja biar bisa penuhin hidup nya biar ga kekurangan 😭,Positif
2025-06-04T13:26:26.0,aku planning “mau punya satu anak�,Positif
2025-08-06T22:27:52.000Z,"Santai aja kak, selama kakak dan pasangan emng sejalan, anggap anak itu bonus. Tidak dikasih/ belum dikasih keturunan itu gk selamanya karna kitanya yg gk pantes jdi ortu. Kita bukan raja dan ratu yg urgent butuh anak untuk meneruskan tahta kerajaan.",Negatif
2025-08-07T02:06:55.000Z,"tapi kalo angka kelahiran turun, ntar kek jepang dan Korea yang harus impor imigran dr negara miskin dan berakhir problematik",Positif
2025-06-05T06:05:53.000Z,"bagus kak, pilihan yang tepat.",Negatif
2025-06-08T04:33:44.000Z,"Iya dong. Ada yg dukung childfree, ya aku seneng. Soalnya aku juga bakal gitu",Negatif
2025-06-08T04:35:10.0,"😂ya dr pada punya anak ,bnyak pulak tu tp tak terurus ,lebih tantrum lg aku liat ny ,elok tak puny anak skalian ,gak ada yg akan menderita satu sama lain ny ...😂",Negatif
2025-06-08T04:36:45.000Z,Bener ka. Aku RENCANANYA punya anak kalo udh bener2 finansial dan mental STABIL. Soalnya trauma ku gede bgt dr broken home ini. Kasian mama ku ngurus aku & abang sendiri. Pp gak ada andil apapun setelah cerai,Positif
2025-06-08T04:38:09.000Z,"Itupun nanti mau adopsi aja. Sm kyk yg di vt ini, gak mau badan ku rusak. Anak yg terlantar aja banyak. Mending ngurusin itu dari pada nambah2in penduduk. Liat aja noh yg pengangguran dan cari kerja sesusah apa",Negatif
2025-06-08T04:41:00.0,Aku sih dari skrg udah bilang ke mama ku klo aku gk mau punya anak,Negatif
2025-06-08T04:41:3sat,Yaudahlah ya full childfree aja😂,Negatif
2025-08-06T23:35:57.000Z,makin banyak anak = banyak prestasi😂,Positif
2025-08-06T22:58:40.000Z,"di desa nggak bisa childfree kak. auto habis dimusuhi warga. yg belum dikasih aja habis jadi bahan gosip, apa lagi terang2an childfree. yg ada di rukiah siang malem🤣",Positif
2025-08-08T01:44:48.0,setuju sih,Negatif
2025-08-09T09:44:39.000Z,"childfree utk org tua yang tidak bisa memberi kehidupan yang layak untuk anak2 nya.. drpd nambah dosa masuk lingkaran setan, lbh baik tunda dulu smpe org tua mampu",Negatif
2025-08-24T01:09:56.0,"gua dulu aga kaget apa itu childfree? Stlh cari tau, cari alesannya, trs liat realita lgsg mikir oiya juga ya, dunia apaan ini🤣",Negatif
2025-08-24T01:10:2,akhir jaman ga usah punya anak😞,Negatif
2025-08-07T00:50:17.0,"Saya memiliki satu anak, dan saat ini berusia 35 tahun. Namun, permintaan saya untuk steril belum disetujui oleh dokter, padahal saya dan suami tidak ingin memiliki anak lagi.",Positif
2025-08-08T06:24:17.0,kak aku usia 40 th anak satu,Positif
2025-08-06T22:15:25.0,w childfree karena faktor kesehatan.,Negatif
2025-08-07T16:05:38.0,"Setujuhhhh, soalnya gak cuma biaya aja mental fisik suport itu nomer satu si",Negatif
2025-08-07T05:56:53.000Z,"boleh punya anak kl uda direncanakan, baik dr ekonomi sama mental. kl ga persiapin dulu. kl uang makan sehari-hari aja masih bingung, jgn punya anak dl😭",Negatif
2025-08-06T23:08:03.000Z,aku mendukung,Negatif
2025-08-07T01:18:0,"Gua mikir dulu anak 4 sekarang 2 aja cukup, biaya hidup besar anjir😭",Negatif
2025-08-07T02:07:01.0,"tim yg dulu menghargai Keputusan Gitasav,,,🙂☝🏼",Negatif
2025-08-23T09:22:26.000Z,Aku menolak Childfree tetap menikah jika punya anak alhamdulillah jika tidak blm rezeki itu aja,Positif
2025-08-07T12:14:3,"aku di kampung tp kayaknya bakal milih childfree, gatau juga bakal nikah apa ga",Negatif
2025-08-07T06:17:1,childfree itu bagus,Negatif
2025-08-06T18:46:22.0,"sebenarnya gw pengen childfree.. tapi karena orang tua gw menganut Dinasti jadi mau gk mau harus punya keturunan buat mewarissi barang² milik leluhur² terdahulu😌, kemarin aja gw bilang mau childfree ke emak gw.. emak gw spontan bawa sapu lidi didepan gw🗿",Negatif
2025-08-07T04:08:17.0,"gpp jdi bahan julid teman sama tetangga krna blum punya anak, dari pada ngeluh karna jajan anak stiap hari 😌😌 🤣",Negatif
2025-08-07T01:01:s,"childfree memang pilihan hidup, itu hak org.
tp negara harus cepat bertindak, bnyk org memilih childfree krn salah satu faktor makin mahalnya biaya hidup dan menghidupi anak makin susah.
klo terus2an begini, cepat atau lambat nasib kita spt jepang yg angka kelahirannya turun drastis.",Negatif
2025-08-06T20:25:29.000Z,"setuju bgt,takutnya kalo ekonomi kurang malah bikin susah anak malah kasian.",Negatif
2024-01-04T12:2sat,"sama banget nih, pengen childfree atau ngga adopsi anak 🙂",Negatif
2025-02-19T17:30:0,"Makanya gua childfree tapi diem2 dalam ati aja, takut dikira mandul 🤣🤣 Ga mau ngerasain hamil, serahhh orang mau bilang apa wkwkkwk",Negatif
2025-04-14T02:15:2,"normal kok kak, aku juga kepikiran buat childfree, punya anak itu tanggung jawabnya besar. aku ngurus diri sndiri aja kadang kuwalahan, apalagi kalo ngurus anak. tkutnya anak jdi punya trauma kaya aku",Negatif
2025-05-14T03:23:24.0,normal kaakkk malah lebih banyak org2 well educated yg mutusin banget untuk childfree,Negatif
2025-04-23T12:23:5sat,"aku pribadi pengen banget ngebangun keluarga yang indah dan membuat anak ku suatu saat nanti akan bahagia dan, keluarga nya lah tempat terhangat",Positif
2025-06-15T08:40:26.0,normal aku jg gitu kak,Negatif
2025-06-07T06:49:34.000Z,normal bangat..,Negatif
2025-05-19T08:30:53.0,plis aku juga ga pengen punya anak. pengen bedua aja sama pa su,Negatif
2025-04-14T01:35:2,"childfree bukan suatu hal yang negatif kak, jadi normal banget kok, semua orang punya hak buat punya anak atau engga, kamu punya pilihan",Negatif
2025-06-04T02:56:41.0,"Saya gak melarang orang"" yg mau childefree. Tapi saya tidak menormalisasikan!!!!",Positif
2025-06-04T10:15:3,"Menurutku bagus di normalisasikan di negara ini kok, karena negara ini juga overpopulasi. Dan semua hal aktivitas juga susah buat dilakuin karena banyak anak-anak ga keurus. 👍",Negatif
2025-06-04T00:50:31.0,"aku memutuskan childfree karna aku belom siap secara mental,tapi ntah nanti kalo udah punya suami yang perhatian bakal merubah niatku atau ngga",Negatif
2025-06-03T10:19:3,"punya anak atau gak,tubuh akan tetap berubah mengikuti umur,...org yg punya anak badannya akan tetap. bagus kalo dirawat dgn baik..",Negatif
2025-06-05T12:13:2,HIDUP CHILDFREE,Negatif
2025-06-03T14:21:3,"karena buyutku punyak anak terakhir yang Autisme dan adikku autisme jadi aku memutuskan childfree aja, dan sadar aku bisa menurunkan sakit mental",Negatif
2025-06-04T03:58:03.000Z,"aku pengen punya anak kak , tapi 2 ajaa , kenapaa ? karna aku menghargai badan di dan mental ku untuk tetap bisa bagus , cantik , dan berpikir rasional❤️",Positif
2025-06-04T11:07:5,"drpd membuat anakku sengsara, lebih baik childfree. kasian anakku nanti kalau aku belum siap secara keseluruhan",Negatif
2025-06-03T18:1sat,"salah satu alasanku gamau punya anak jg karna takut tubuh jd jelek/rusak, alasan lainnya karna gasuka anak kecil",Negatif
2023-08-21T12:1,ya karena ada Taruma dan aku ngerasa emang belum selesai sama diri sendiri,Negatif
2023-08-21T11:4,"Sama kaa, 😅",Negatif
2023-08-21T12:1,"naah sepertinya itu, tp sulit bgt ngilangin trauma itu, tkt bgt tdk bs jd ortu yg baik klw punya anak🥲",Negatif
2023-08-22T22:38:04.000Z,aku baru 2 tahun. Dan aku juga punya trauma dg ibu. jd takut aku kalo jd ibu sama kaya ibu ku. sampe sekarang juga belum dikasih,Negatif
2023-08-23T02:58:56.000Z,"kita sama mba kek nya Allah juga tau isi hati gue, makanya 9th nikah belum punya anak. tapi gue happy",Negatif
2025-06-03T11:47:0,"Betul🙂 aku ibu anak 2, adikku kepikiran gamau nikah, ya gapapa juga. Suka2 dia, dia suka anak kecil tp cuman anakku, dia gamau pny anak sendiri, takut nggak bisa ngurusnya, tp dia dikucilin temen2nya🥺",Negatif
2025-06-03T16:55:30.0,dikasih keistimewaan (rahim) sama tuhan tapi menolak,Positif
2025-06-03T17:38:43.0,"lah tuhan aja mengajurkan punya anak, untuk melanjutkan nasab dan peradaban.. justru pemikiran childfree itu yg ga bener di mata agama🗿",Positif
2025-06-04T01:01:4,menganjurkan bukan berarti harus,Negatif
2025-06-04T01:45:3sat,"mengajurkan itu hak kasarnya si opsional, kalau dia mau ya mau, ga mau ya ga mau,",Negatif
2025-06-04T04:05:25.000Z,WOIII NIH BUMI DAH OVERPOPULASI DI INDO BERANAK MULU MAUNYA KEK HEWAN AJA,Negatif
2023-08-21T12:46:4,Menikah dan punya anak tdk untuk semua orang tapi hidup setiap hari untuk belajar menjadi manusia adalah pekerjaan semua orang,Negatif
2023-08-21T12:49:2,"yang penting, jalani peran diri sendiri sebaik-baiknya 🙏🏻",Negatif
2023-08-23T05:04:24.000Z,"relate.kita gak berani brpikir sprti ini,krn lingkungan. pressure dr lingkungan yg SDM rendahlah yg membuat kita seperti punya aib klo gak punya anak",Negatif
2023-08-22T12:54:45.0,"bah, punya anak bukan masalah berani atau ga. tp masalah reaslistis ajee.. klo mampu ya silahkan, klo ga mau jg ya gpp.",Negatif
2023-08-25T14:27:1,"bener bgt, Krn harus berpuluh-puluh tahun tanggung jawab ke manusia lain(anak) dn itu capek sih",Negatif
2023-08-22T21:37:26.0,balik lg ke suport sistem sih ya mnrt ak hehe dn keimanan,Negatif
2025-01-03T04:03:44.0,"Saudara ku dh tua nyesel..bukan karena g mau..tp blm d kasih😌
D saat pasangan dh dluan prgi,dia merasa sngt kesepian",Positif
2025-02-15T00:34:5sat,klau loe sakit nanti lo bakalan nyesal klau ngga punya anak lihat aja pegang aja kata kata gue,Positif
2025-02-15T03:14:5,"kasian juga ya jd anak, cuma buat ngurusin lo doang 😅, iya gua pegang bang",Negatif
2025-02-19T11:0,"apakah manusia bisa memaksakan yg sudah ditakdirkan tuhan?? bahagia itu tdk musti punya anak, yg faham akan mengerti, yg mengerti blm tentu faham🙏",Negatif
2025-03-30T15:58:38.0,cukup hargai pendapat orang lain mbak dan doakan yg terbaik,Negatif
2023-08-23T05:25:08.000Z,hidup adalah pilihan & q hidup memilih tidak ingin punya anak😂,Negatif
2025-03-09T08:25:27.000Z,samaa aku jga begitu ka 😞masi banyak triuma dan luka luka batin,Negatif
2024-01-13T05:55:s,please aku mau,Negatif
2023-12-27T14:06:4,"betul banget kak, masih ingin membahagiakan diri sendiri intinya",Negatif
2023-08-22T16:16:3,jd bnr2 ga ada bayangan mengenai menjdi ibu. gatau knp tp ya gitu dri dlu & akhirnya skrng stelah dewasa bisa memutuskan dgn bijak hidup kya gmn,Negatif
2023-12-19T23:1,"sama, udh disuruh2 hamil tp blm kepikiran samsek, pingin ngejar karir. persetan sm yg blg harta ga d bawa mati, pdhl ttp aj dibawa mati",Negatif
2023-08-24T03:14:39.0,samaa,Negatif
2025-06-04T03:18:54.0,"aq mlh takut kalo nanti punya anak,nasib buruku menurun ke anakku😥",Negatif
2025-07-28T05:13:1,itu lebih bagus drpd py anak mewarisi kemiskinan,Negatif
2025-06-04T12:29:1,"sama loh, gimana yaa ketemu partner yg bisa paham. kalopun harus punya anak, pengennya satu aja 😭😭",Negatif
2025-06-03T23:49:53.000Z,kalo alasannya spt ini bisa diterima🙏,Negatif
2025-06-03T17:45:32.0,"bener ka, aku gamau pnya anak bukan karena tkut body rusak, cuma takut anakku nanti bakal ngerasain susahnha nyari kerja gimna, ngebayangin anakku bakal ngerasain yg namanya sakit hati juga😔, nanti dia bakal dapet dosa juga. lebih takutnya lagi nanti dia bakal bilang ""aku ga minta dilahirin"" jleb",Negatif
2025-06-04T12:30:03.0,"nah itu, takutnya dia depresi ketika melalui ujian kehidupan 😭😭",Negatif
2025-03-30T15:59:43.0,"orang yg udah trauma sm orang tuanya, susah buat bayangin beginian",Negatif
2023-08-23T12:53:1,"aku gitu bun,tiap pulang kerja selalu ditanya mama bawa makanan ga",Positif
2023-08-23T12:54:46.0,hihi seneng kan bun 😊 bahagia banget pokoknya,Positif
2023-08-23T12:55:4sat,"heheh iya bun,nikmat gimana gitu dihati",Positif
2023-08-23T12:56:45.0,mangkanya rugi orang yang gk mau punya anak .... kecuali belum di kasih ma Alloh 😊,Positif
2023-11-02T18:3,hargai keputusan orang lain kk,Negatif
2024-01-23T12:23:s,sy suka anak kecil semua keponakan adek menurut mereka sy sangat penyayang tp sy gak mau punya anak. Gimana tuh? apakah sy rugi?🤪,Negatif
2024-03-14T00:57:22.0,lah kan itu menurut gua gua rugi kalau gk punya anak,Positif
2024-03-14T11:4,"@atinawafiroh: bahagia orang beda-beda kak, ga bisa dibandingkan sama bahagia versi kakak",Positif
2024-10-23T09:38:36.0,"jgn samakan standar hidupmu sama standar hidup orang lain, hak"" mereka yg ga mau punya anak, rahim"" mereka suka""lah, toh ga ikut ngerawat juga kan,kalo berkontribusi boleh lah bicara + komen SPT itu",Negatif
2024-12-02T06:59:42.0,"Padahal ada yg bilang jg,bisa nemenin dan liat masa tumbuh kembang anak katanya masya Alloh jg. Jdi intinya kebahagian org beda2 ya ga bisa di sama ratakan sesuai kemampuan dan pilihan masing2",Negatif
2024-03-14T11:4,@Dietmulu: sy suka anak kecil semua keponakan adek menurut mereka sy sangat penyayang tp sy gak mau punya anak. Gimana tuh? apakah sy rugi?🤪,Negatif
2024-01-31T03:44:0,kalo aku lebih takut cinta suamimu terbagi ... sekalipun dengan anak aku gak mau,Negatif
2024-10-23T02:02:09.0,"sebenernya ini dosa & gaboleh y, tpi aku takut setelah aku nikah ga lebih bahagia drpd aku msh single.
tp smoga ada cowo yg ngeyakinin aku kalo nikah ga semenyeramkan itu. aamiin",Positif
2024-10-23T03:12:2,"dosa? gak boleh? itu sih tggng jwb masing2, kita yg menentukan pilihan koq, kebahagiaan juga kita yg rasain,sprtinya km ada trauma ya, klo punya visi misi sama pasti nyaman & happy tnpa ada rasa takut",Negatif
2024-10-23T04:01:0,"hahaa keknya iya sih, trauma.
ditambah rumah tangga yg ada disekitar aku buat aku merasa bersyukur karna masih single.",Negatif
2023-08-25T15:23:5sat,Adopsi kak,Positif
2023-08-25T16:30:56.0,Sama kakkk seneng ad yg sama. Udh cari2 cara adopsi malahan.,Positif
2023-12-28T04:38:1,"Bisa kak, tp di luar negri. Karena kalo di Indonesia tau sendiri lah ya masyarakatnya kayak apa 🙈🙈",Negatif
2023-08-22T22:18:57.0,"sangat senang sekali atas kehadiran anak saya , kalian tau umur 3 bulan anaku meninggal, rasanya duniaku hancurr ,yang namanya tujuan buat hidup",Positif
2023-08-22T22:19:58.0,"itu gaada , hari* ku hampaa, ngerasaa ga bergunaa , sewaktu ada anak ,seberat apapun kehidupan tapi masih bisa bertahan demi anak tapi kini ,nothing",Positif
2024-04-21T00:49:38.0,"mengganti nyaa dengaann yg lebih baikk, anak2 yg lucuu dan baikk..peluk jauh darikuu, sekali lgi semangattt...",Positif
2023-08-22T14:45:1,gimana bahagiannya suami gue ngeliat progress anak2. disitu gue ngerasa ternyata rasanya gak seburuk itu,Positif
2023-08-23T10:58:55.0,karna kalok belom sembuh dari trauma . imbasnya ke diri kita kak. ke orang lain juga. sampai sekarang pun aku belom bisa ngerasain bahagia yg real🥺,Negatif
2024-01-16T02:35:3,"berarti klo mau nikah harus sembuh total dulu ya, apalagi klo udh nikah dan memutuskan mau punya anak",Negatif
2023-08-25T10:01:4,"Mencontoh barat ya, korsel & jepang jg ngikutin, sekarang mereka malah rindu “suara” anak kecil (cucu), krn anak mereka pilih childfree",Positif
2023-08-25T11:1,ga bakalan Indonesia mah manusianya banyak kita yg childfree itu dikit lah dibanding yg mau jadi ga ush takut jadi diri sendiri kita bebas memilih.,Negatif
2023-08-24T17:19:s,"Gw kepikiran pny anak, tp kalo gw udh ngerasa mampu buat cukupin kebutuhannya scr materi&ksh syg. Slm gw ngerasa blm bisa menuhin itu, gw ga mau",Positif
2023-08-24T12:03:28.0,"tp gw kepikiran kl org2 pinter & mapan pada gapunya anak, sdngkan org kalangan bawah dgn pendidikan rendah trs beranak, nasib kita dimasa dpn gmn😭",Negatif
2023-08-22T15:45:26.0,Dulu gue pernah punya impian jd ibu tp seiring bertambah usia&pengalaman hidup gue memutuskan untuk sptnya oneday gue akan memilih childfree,Negatif
2023-08-26T02:35:1sat,gue msih jdi pejuang 7 thun dan smpe hari ini pun aku ttp bahagia dgn kehidupan ini aku dan suami kerja menata hidup agr finansial mapan🥰,Negatif
2024-08-15T07:27:47.0,"aku faktor utama gmau punya anak krn jiwaku ga sehat, ga mumpuni jdi ibu, blum lagi biaya besarin anak dn makin blajar parenting makin yakin buat gpunya anak",Negatif
2024-10-02T10:45:0,"dulu pernah mikir gitu, tpi setelah punya anak semua pemikiranku berubah, aku blm pernah ngerasa sebahagia ini ketika blm punya anak",Positif
2023-08-25T14:30:48.0,"sama bgt gw skrg 23th, buat perjuangin hiduo gw aj gw rasnya udab gak kuat apalagi mau melahirkan kehidupan baru. gue amat takut.",Negatif
2024-04-19T03:48:45.0,"gue pengen punya pemikiran begini, tapi sulit banget, di saat udah berjuang mau 7th pengen punya anak, pengen punya pikiran buat lupain keinginan gue🥺 tapi sulit",Positif
2023-08-23T04:12:1,"ngurus diri sendiri semasa blum bersuami aja susah bgt, apalagi ditambah punya anak, jd plis tujuan gw nikah buat bahagia Sma org yg gw cintai,",Negatif
2023-08-25T19:17:3,Sama saya malah tidak ingin menikah dan anak pengenya adopsi 🥺,Negatif
2025-05-30T12:41:5,"kita aja hidup rasanya capek,cuma mikir kasian anaknya nnti ngrasain capek juga,normal gag si mikirnya gitu 😭",Negatif
2023-08-24T14:16:2,"lebih ga siap utk nikah aplg utk pnya anak. ga mau nyusahin anak aplg berharap ia akan merawat ku tua nnti dan bebanin dia ""harapan besar keluarga"".",Negatif
2023-08-24T07:09:02.000Z,"aku ingin menikah tapi untuk punya anak bener"" masih mikir sih makanya kadang juga mikir mau nikah sama duda yg udh ada anak aja sih😌",Negatif
2023-08-26T12:20:43.0,"Tuhan kasi saya satu anak, sekrng sy bersykur py dia didunia ini, wlpn cuma satu",Positif
2023-08-25T15:20:08.0,"Aku sih lebih ke lihat diri aku hidup gimana ya , rasanya GK mau aja punya anak tapi malah sama nasib nya",Negatif
2025-04-30T06:47:05.000Z,"sama kak, aku juga sering debat sama ibu ku tp ya lama2 beliau paham dan udah gak ngoyo lg aku wajib punya anak wkwkwk",Negatif
2025-04-30T04:18:57.0,"dan mereka nikah bukan tujuan utama nya punya anak, tapi punya temen sehidup semati..anak itu bonus bahkan gue di saranin punya anak satu aja wkk",Negatif
2025-05-16T05:13:0,"orng2 yg childfree itu bukan sbtas ga pngn childfree tpi dia udh sadar diri blm mampu untuk bisa ngerawat anaknya,msih kewalahan ngurus diri sndiri",Negatif
2025-04-30T04:30:44.000Z,"diakunya malah lingkungan yg marah2, heboh sndiri, sedangkan aku ama suami fine2 aja, aku butuhnya dia dan sebaliknya, punya anak itu optional",Negatif
2025-04-30T07:29:56.000Z,"untung bapakku dukung aku childfree, bila perlu ga nikah🗿",Negatif
2025-04-30T03:48:56.000Z,gw malah pngen banget punya anak tapi ogah punya laki!,Positif
2025-04-30T08:22:36.000Z,"iya anjir, gue mau bilang childfree dan gak nikah langsung dihujat sama seluruh tetangga/bibi/sepupu padahal emakku oke-oke aja",Negatif
2025-04-29T22:22:56.000Z,"tp suami aku ga marah kok waktu ku bilang gamau punya anak "" terserah, itu keputusan kamu "" soalnya kami berdua gampang stress..",Negatif
2025-04-30T03:07:01.0,beneran si yg gk marah gua pen childfree cm org² yg se frekuensi ama gue. sedangkan keluarga gue kagakkk,Negatif
2025-06-04T03:06:10.0,"mnrtku itu nyambung kok kak, sma kyk dia ga sanggup punya anak tpi maksa punya anak dan ya itulah, nyuruh anaknya kerja, pdhal masih sekolah, masih kecil, mnrut ku ini yaa, don't judge me okay",Negatif
2025-06-04T03:14:09.0,"Aku pribadi kurang setuju dengan pilihan childfree, apalagi kalau alasannya cuma karena takut repot, badan berubah, atau belum siap secara mental dan finansial. Menurutku, Tuhan menciptakan manusia itu berpasang-pasangan, dan salah satu tujuannya adalah untuk meneruskan keturunan.
Anak itu amanah, bukan beban. Dan aku percaya, Tuhan gak akan kasih amanah kalau memang kita benar-benar belum siap. Kadang yang dibutuhkan itu bukan kesiapan sempurna, tapi keberanian buat belajar jadi lebih bertanggung jawab.
Justru karena kita belum siap, kita jadi tumbuh. Jadi menurutku, childfree bukan solusi—tapi lebih ke pilihan hidup yang perlu dikaji ulang. 🤍",Positif
2025-06-04T05:43:56.000Z,"yaudah sih biarin aja terserah mau punya anak apa nggak,yang jalanin juga fine² aja kenapa lu yang repot,ga usah ikut campur sama kehidupan orang lain deh",Negatif
2025-06-04T06:47:16.0,banyak yg menikah tujuannya hanya ingin bahagia hidup dengan pasangan sebagai ibadah dan halal. bukan ingin punya anak. dalam pernikahan anak adalah rezeki yg tuhan kasih. jadi ga wajib. mau dia pengin punya anak berapa pun atau ga sama sekali itu hak mereka.,Negatif
2025-08-21T12:1,Hadir tim anak satu,Positif
2025-06-04T00:40:55.000Z,"Aku juga ga pengin tubuhku rusak, tapi kalau ga punya anak seumur hidup itu rasanya tidak ana gunanya. Dan nanti kita bakal kesepian di masa depan, percayalah. Tapi punya anak juga bukan hal yang mudah, jadi aku memutuskan satu anak saja cukup ❤️",Negatif
2025-06-03T17:49:45.0,"tuhan aja mengajurkan punya anak, untuk melanjutkan nasab dan peradaban.. justru pemikiran childfree itu yg ga bener di mata agama🗿 mungkin orang-orang cuma menasehati tapi dikira menjudge sama penganut childfree",Positif
2025-06-03T19:20:1,setiap orang punya pilihan masing-masing anda juga tidak berhak mengatur orang sesuai dengan prinsip anda setiap orang punya waktu kapan siap menjadi orang tua,Negatif
2025-06-03T16:26:38.0,"Perempuan childfree di anggep egois? Padahal itu badan mereka loh. Jujur heran sama orang orang yg nentang orang lain buat childfree padahal itu hak mereka, mereka juga ga ngerugiin siapapun dengan keputusan itu",Negatif
2025-08-08T05:47:42.000Z,"padahal terserah dia aja ga sih, gua mah gapernah tuh mempermasalahkan orang yang childfree or not, cuz it's their choice tho. good for them🥱",Negatif
2025-06-03T12:54:1,lebih respect sm orang yg childfree dripdaa yg cuma mau bkin anak doang,Negatif
2025-08-03T17:42:4sat,aku ibu anak satu,Positif
2023-08-26T17:58:1,Bener🥺,Negatif
2023-08-26T17:48:56.0,sama kak,Negatif
2024-12-26T02:33:00.0,"kita sama ka, ak jg ada fikiran ga mau punya ank, tp kenyataanny skrg lg hamil satu bln",Negatif
2023-11-06T00:27:2,"sma kak
punya anak atau tdk itu tdk masalah hanya org"" d sekitar sy tdk akan menerima penjelasanku jd lebih baik terlihat ingin memiliki wlpn tdk ingn",Negatif
2023-09-14T01:05:3,Aku jugaaa,Negatif
2023-09-03T08:22:40.000Z,Aku setuju mba..,Negatif
2025-04-30T02:39:21.0,"orang yg childfree mah ga egois, mereka mikirin bgt malahan kedepannya gmn. yg nentang tuh pada gabisa mikir, dikira punya anak sebates ngasih makan aja apa",Negatif
2025-04-30T03:30:56.000Z,"nahh iya kan, egois tuh kalo udah rugiin orang lain, nah yang childfree emang rugiin siapa? ngga rugiin siapa siapa, malah mereka beneran mikir kedepannya gimana, kasian sama anak anak",Negatif
2025-04-30T05:24:22.000Z,"Rill, mereka2 yg msh nganut opini banyak anak banyak rezeki kak. Benci bgt sm kalimat itu",Negatif
2025-04-30T14:45:2sat,"menurtku orang yg childfree malah orang yg ga egois dan dia mengerti akan kondisi dirinya sendiri.. dia mengerti kapasitasnya, kemanpuannya, belum selesai dengan diri sendiri, apakah siap untuk jadi orang tua atau ngga itu mereka pikirin mateng2 sampe ada di keputusan childfree",Negatif
2025-04-30T06:55:32.000Z,"biasanya yg kaya gitu pasti udh diskusi dulu sama pasangan, engga yg tbtb mau childfree dan pasangan nya acc",Negatif
2025-04-30T07:12:38.0,nikah bukan cuma tentang punya anak,Negatif
2025-04-30T12:50:43.0,"loh? ga semua orang menikah karena mau punya anak kali. kalo si cewek dan cowoknya sepakat untuk nikah dan childfree, orang luar gada hak berkomentar.",Negatif
2025-05-25T06:55:05.000Z,lagi ga cuma cewek banyak juga laki yg pengen childfree,Negatif
2025-05-25T06:55:05.000Z,selagi suaminya juga sama2 mau childfree ap salahnya mereka? dan apa urusanmu urusin hidup mereka?,Negatif
2025-04-30T07:43:33.000Z,emang tujuan nikah cmn buat punya anak doang? yg childfree jg nyari pasangan ya childfree jg kali,Negatif
